dataset,pipeline,signal,iteration,f1,recall,precision,tn,fp,fn,tp,status,elapsed,split,run_id
YAHOOA1,U_aer,real_27,0,0.4,0.5,0.3333333333333333,,2,1,1,OK,19.696185,False,61368e85-0
YAHOOA1,U_aer,real_28,0,0.6666666666666665,0.75,0.6,,2,1,3,OK,19.52151,False,61368e85-0
YAHOOA1,U_aer,real_29,0,1.0,1.0,1.0,,0,0,5,OK,19.509754,False,61368e85-0
YAHOOA1,U_aer,real_2,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,15.269126,False,61368e85-0
YAHOOA1,U_aer,real_30,0,1.0,1.0,1.0,,0,0,2,OK,19.24331,False,61368e85-0
YAHOOA1,U_aer,real_31,0,0.25,0.5,0.16666666666666666,,5,1,1,OK,19.890202,False,61368e85-0
YAHOOA1,U_aer,real_32,0,0.3333333333333333,0.5,0.25,,3,1,1,OK,19.403804,False,61368e85-0
YAHOOA1,U_aer,real_33,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,18.222552,False,61368e85-0
YAHOOA1,U_aer,real_34,0,0.6666666666666665,0.75,0.6,,2,1,3,OK,19.721232,False,61368e85-0
YAHOOA1,U_aer,real_35,0,0.0,0.0,0.0,,0,0,0,OK,19.55533,False,61368e85-0
YAHOOA1,U_aer,real_36,0,1.0,1.0,1.0,,0,0,2,OK,15.472215,False,61368e85-0
YAHOOA1,U_aer,real_37,0,0.0,0.0,0.0,,1,2,0,OK,19.768149,False,61368e85-0
YAHOOA1,U_aer,real_38,0,0.5,0.6666666666666666,0.4,,3,1,2,OK,19.993127,False,61368e85-0
YAHOOA1,U_aer,real_39,0,0.5714285714285715,0.5,0.6666666666666666,,1,2,2,OK,19.778545,False,61368e85-0
YAHOOA1,U_aer,real_3,0,0.6666666666666666,0.5,1.0,,0,1,1,OK,17.82099,False,61368e85-0
YAHOOA1,U_aer,real_40,0,0.0,0.0,0.0,,2,2,0,OK,19.331911,False,61368e85-0
YAHOOA1,U_aer,real_41,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,16.236017,False,61368e85-0
YAHOOA1,U_aer,real_42,0,0.6666666666666666,1.0,0.5,,3,0,3,OK,19.884329,False,61368e85-0
YAHOOA1,U_aer,real_43,0,0.8,0.6666666666666666,1.0,,0,1,2,OK,19.858819,False,61368e85-0
YAHOOA1,U_aer,real_44,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,18.794055,False,61368e85-0
YAHOOA1,U_aer,real_45,0,1.0,1.0,1.0,,0,0,1,OK,17.215144,False,61368e85-0
YAHOOA1,U_aer,real_46,0,0.5714285714285715,0.6666666666666666,0.5,,2,1,2,OK,19.671487,False,61368e85-0
YAHOOA1,U_aer,real_47,0,0.9090909090909091,1.0,0.8333333333333334,,1,0,5,OK,19.204763,False,61368e85-0
YAHOOA1,U_aer,real_48,0,0.4,1.0,0.25,,3,0,1,OK,15.722912,False,61368e85-0
YAHOOA1,U_aer,real_49,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,19.72117,False,61368e85-0
YAHOOA1,U_aer,real_4,0,0.6666666666666666,1.0,0.5,,3,0,3,OK,14.973036,False,61368e85-0
YAHOOA1,U_aer,real_50,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,19.463923,False,61368e85-0
YAHOOA1,U_aer,real_51,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,19.258649,False,61368e85-0
YAHOOA1,U_aer,real_52,0,0.8571428571428571,0.75,1.0,,0,1,3,OK,19.70051,False,61368e85-0
YAHOOA1,U_aer,real_53,0,1.0,1.0,1.0,,0,0,4,OK,17.09789,False,61368e85-0
YAHOOA1,U_aer,real_54,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,13.048187,False,61368e85-0
YAHOOA1,U_aer,real_55,0,0.75,0.75,0.75,,1,1,3,OK,19.933832,False,61368e85-0
YAHOOA1,U_aer,real_56,0,0.5714285714285715,0.5,0.6666666666666666,,1,2,2,OK,19.549286,False,61368e85-0
YAHOOA1,U_aer,real_57,0,0.4,0.3333333333333333,0.5,,1,2,1,OK,19.403875,False,61368e85-0
YAHOOA1,U_aer,real_58,0,0.0,0.0,0.0,,3,1,0,OK,14.338838,False,61368e85-0
YAHOOA1,U_aer,real_59,0,0.0,0.0,0.0,,1,0,0,OK,17.959577,False,61368e85-0
YAHOOA1,U_aer,real_5,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,15.426353,False,61368e85-0
YAHOOA1,U_aer,real_60,0,0.8000000000000002,0.8,0.8,,1,1,4,OK,15.094694,False,61368e85-0
YAHOOA1,U_aer,real_61,0,0.4,0.5,0.3333333333333333,,2,1,1,OK,19.735719,False,61368e85-0
YAHOOA1,U_aer,real_62,0,0.9090909090909091,1.0,0.8333333333333334,,1,0,5,OK,11.85531,False,61368e85-0
YAHOOA1,U_aer,real_63,0,1.0,1.0,1.0,,0,0,1,OK,19.959882,False,61368e85-0
YAHOOA1,U_aer,real_64,0,0.0,0.0,0.0,,2,0,0,OK,15.83743,False,61368e85-0
YAHOOA1,U_aer,real_65,0,1.0,1.0,1.0,,0,0,3,OK,19.994571,False,61368e85-0
YAHOOA1,U_aer,real_66,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,,1,1,5,OK,14.364892,False,61368e85-0
YAHOOA1,U_aer,real_67,0,0.9090909090909091,1.0,0.8333333333333334,,1,0,5,OK,19.686413,False,61368e85-0
YAHOOA1,U_aer,real_6,0,0.4,1.0,0.25,,3,0,1,OK,19.994924,False,61368e85-0
YAHOOA1,U_aer,real_7,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1,1,2,OK,14.681841,False,61368e85-0
YAHOOA1,U_aer,real_8,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,19.845508,False,61368e85-0
YAHOOA1,U_aer,real_9,0,1.0,1.0,1.0,,0,0,4,OK,16.837388,False,61368e85-0
SMAP,U_aer,S-1,0,0.0,0.0,0.0,,0,1,0,OK,37.107708,True,61368e85-0
MSL,U_aer,S-2,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,16.547731,True,61368e85-0
realTraffic,U_aer,speed_6005,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,28.872313,False,61368e85-0
realTraffic,U_aer,speed_7578,0,0.8,1.0,0.6666666666666666,,2,0,4,OK,16.427427,False,61368e85-0
realTraffic,U_aer,speed_t4013,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,27.946318,False,61368e85-0
YAHOOA2,U_aer,synthetic_100,0,1.0,1.0,1.0,,0,0,2,OK,19.918563,False,61368e85-0
YAHOOA2,U_aer,synthetic_10,0,1.0,1.0,1.0,,0,0,2,OK,20.016359,False,61368e85-0
YAHOOA2,U_aer,synthetic_11,0,1.0,1.0,1.0,,0,0,3,OK,18.219756,False,61368e85-0
YAHOOA2,U_aer,synthetic_12,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.983549,False,61368e85-0
YAHOOA2,U_aer,synthetic_13,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,19.584554,False,61368e85-0
YAHOOA2,U_aer,synthetic_14,0,1.0,1.0,1.0,,0,0,3,OK,20.065652,False,61368e85-0
YAHOOA2,U_aer,synthetic_15,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,19.575001,False,61368e85-0
YAHOOA2,U_aer,synthetic_16,0,1.0,1.0,1.0,,0,0,2,OK,19.846368,False,61368e85-0
YAHOOA2,U_aer,synthetic_17,0,1.0,1.0,1.0,,0,0,3,OK,19.597016,False,61368e85-0
YAHOOA2,U_aer,synthetic_18,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,18.179157,False,61368e85-0
YAHOOA2,U_aer,synthetic_19,0,1.0,1.0,1.0,,0,0,2,OK,19.863887,False,61368e85-0
YAHOOA2,U_aer,synthetic_1,0,1.0,1.0,1.0,,0,0,2,OK,19.931179,False,61368e85-0
YAHOOA2,U_aer,synthetic_20,0,1.0,1.0,1.0,,0,0,3,OK,18.713918,False,61368e85-0
YAHOOA2,U_aer,synthetic_21,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,20.212137,False,61368e85-0
YAHOOA2,U_aer,synthetic_22,0,1.0,1.0,1.0,,0,0,2,OK,19.877404,False,61368e85-0
YAHOOA2,U_aer,synthetic_23,0,1.0,1.0,1.0,,0,0,3,OK,20.302053,False,61368e85-0
YAHOOA2,U_aer,synthetic_24,0,0.0,0.0,0.0,,1,1,0,OK,19.692268,False,61368e85-0
YAHOOA2,U_aer,synthetic_25,0,1.0,1.0,1.0,,0,0,2,OK,19.749838,False,61368e85-0
YAHOOA2,U_aer,synthetic_26,0,1.0,1.0,1.0,,0,0,3,OK,19.956032,False,61368e85-0
YAHOOA2,U_aer,synthetic_27,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.400565,False,61368e85-0
YAHOOA2,U_aer,synthetic_28,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,19.146817,False,61368e85-0
YAHOOA2,U_aer,synthetic_29,0,1.0,1.0,1.0,,0,0,3,OK,19.743642,False,61368e85-0
YAHOOA2,U_aer,synthetic_2,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,19.471236,False,61368e85-0
YAHOOA2,U_aer,synthetic_30,0,1.0,1.0,1.0,,0,0,1,OK,19.915229,False,61368e85-0
YAHOOA2,U_aer,synthetic_31,0,1.0,1.0,1.0,,0,0,2,OK,17.727041,False,61368e85-0
YAHOOA2,U_aer,synthetic_32,0,1.0,1.0,1.0,,0,0,3,OK,19.968525,False,61368e85-0
YAHOOA2,U_aer,synthetic_33,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.419873,False,61368e85-0
YAHOOA2,U_aer,synthetic_34,0,1.0,1.0,1.0,,0,0,2,OK,19.507444,False,61368e85-0
YAHOOA2,U_aer,synthetic_35,0,1.0,1.0,1.0,,0,0,3,OK,20.433053,False,61368e85-0
YAHOOA2,U_aer,synthetic_36,0,0.0,0.0,0.0,,1,1,0,OK,19.551067,False,61368e85-0
YAHOOA2,U_aer,synthetic_37,0,1.0,1.0,1.0,,0,0,2,OK,20.248181,False,61368e85-0
YAHOOA2,U_aer,synthetic_38,0,1.0,1.0,1.0,,0,0,3,OK,18.145503,False,61368e85-0
YAHOOA2,U_aer,synthetic_39,0,1.0,1.0,1.0,,0,0,1,OK,20.134178,False,61368e85-0
YAHOOA2,U_aer,synthetic_3,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.457927,False,61368e85-0
YAHOOA2,U_aer,synthetic_40,0,1.0,1.0,1.0,,0,0,2,OK,19.577844,False,61368e85-0
YAHOOA2,U_aer,synthetic_41,0,1.0,1.0,1.0,,0,0,3,OK,19.55038,False,61368e85-0
YAHOOA2,U_aer,synthetic_42,0,1.0,1.0,1.0,,0,0,1,OK,17.516427,False,61368e85-0
YAHOOA2,U_aer,synthetic_43,0,1.0,1.0,1.0,,0,0,2,OK,19.559859,False,61368e85-0
YAHOOA2,U_aer,synthetic_44,0,1.0,1.0,1.0,,0,0,3,OK,19.567367,False,61368e85-0
YAHOOA2,U_aer,synthetic_45,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.649352,False,61368e85-0
YAHOOA2,U_aer,synthetic_46,0,1.0,1.0,1.0,,0,0,2,OK,19.863013,False,61368e85-0
YAHOOA2,U_aer,synthetic_47,0,1.0,1.0,1.0,,0,0,3,OK,20.230992,False,61368e85-0
YAHOOA2,U_aer,synthetic_48,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.555392,False,61368e85-0
YAHOOA2,U_aer,synthetic_49,0,1.0,1.0,1.0,,0,0,2,OK,16.495931,False,61368e85-0
YAHOOA2,U_aer,synthetic_4,0,1.0,1.0,1.0,,0,0,2,OK,20.140459,False,61368e85-0
YAHOOA2,U_aer,synthetic_50,0,1.0,1.0,1.0,,0,0,3,OK,19.269811,False,61368e85-0
YAHOOA2,U_aer,synthetic_51,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,16.3076,False,61368e85-0
YAHOOA2,U_aer,synthetic_52,0,1.0,1.0,1.0,,0,0,2,OK,19.661188,False,61368e85-0
YAHOOA2,U_aer,synthetic_53,0,1.0,1.0,1.0,,0,0,3,OK,20.173361,False,61368e85-0
YAHOOA2,U_aer,synthetic_54,0,0.0,0.0,0.0,,1,1,0,OK,19.310992,False,61368e85-0
YAHOOA2,U_aer,synthetic_55,0,1.0,1.0,1.0,,0,0,2,OK,19.773807,False,61368e85-0
YAHOOA2,U_aer,synthetic_56,0,1.0,1.0,1.0,,0,0,3,OK,19.379723,False,61368e85-0
YAHOOA2,U_aer,synthetic_57,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,18.845566,False,61368e85-0
YAHOOA2,U_aer,synthetic_58,0,1.0,1.0,1.0,,0,0,2,OK,19.918954,False,61368e85-0
YAHOOA2,U_aer,synthetic_59,0,1.0,1.0,1.0,,0,0,3,OK,20.070194,False,61368e85-0
YAHOOA2,U_aer,synthetic_5,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,19.851686,False,61368e85-0
YAHOOA2,U_aer,synthetic_60,0,1.0,1.0,1.0,,0,0,1,OK,20.168337,False,61368e85-0
YAHOOA2,U_aer,synthetic_61,0,1.0,1.0,1.0,,0,0,2,OK,19.922705,False,61368e85-0
YAHOOA2,U_aer,synthetic_62,0,1.0,1.0,1.0,,0,0,3,OK,19.902848,False,61368e85-0
YAHOOA2,U_aer,synthetic_63,0,1.0,1.0,1.0,,0,0,1,OK,15.124357,False,61368e85-0
YAHOOA2,U_aer,synthetic_64,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,19.889178,False,61368e85-0
YAHOOA2,U_aer,synthetic_65,0,1.0,1.0,1.0,,0,0,3,OK,20.038997,False,61368e85-0
YAHOOA2,U_aer,synthetic_66,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.588463,False,61368e85-0
YAHOOA2,U_aer,synthetic_67,0,1.0,1.0,1.0,,0,0,2,OK,19.463941,False,61368e85-0
YAHOOA2,U_aer,synthetic_68,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,19.631624,False,61368e85-0
YAHOOA2,U_aer,synthetic_69,0,1.0,1.0,1.0,,0,0,1,OK,20.045827,False,61368e85-0
YAHOOA2,U_aer,synthetic_6,0,1.0,1.0,1.0,,0,0,1,OK,19.613712,False,61368e85-0
YAHOOA2,U_aer,synthetic_70,0,1.0,1.0,1.0,,0,0,2,OK,20.392809,False,61368e85-0
YAHOOA2,U_aer,synthetic_71,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,19.867341,False,61368e85-0
YAHOOA2,U_aer,synthetic_72,0,1.0,1.0,1.0,,0,0,1,OK,19.159237,False,61368e85-0
YAHOOA2,U_aer,synthetic_73,0,1.0,1.0,1.0,,0,0,2,OK,19.467436,False,61368e85-0
YAHOOA2,U_aer,synthetic_74,0,1.0,1.0,1.0,,0,0,3,OK,19.777705,False,61368e85-0
YAHOOA2,U_aer,synthetic_75,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,20.526218,False,61368e85-0
YAHOOA2,U_aer,synthetic_76,0,1.0,1.0,1.0,,0,0,2,OK,19.930295,False,61368e85-0
YAHOOA2,U_aer,synthetic_77,0,1.0,1.0,1.0,,0,0,3,OK,15.343685,False,61368e85-0
YAHOOA2,U_aer,synthetic_78,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.84757,False,61368e85-0
YAHOOA2,U_aer,synthetic_79,0,1.0,1.0,1.0,,0,0,2,OK,16.067919,False,61368e85-0
YAHOOA2,U_aer,synthetic_7,0,1.0,1.0,1.0,,0,0,2,OK,19.308165,False,61368e85-0
YAHOOA2,U_aer,synthetic_80,0,1.0,1.0,1.0,,0,0,3,OK,17.949296,False,61368e85-0
YAHOOA2,U_aer,synthetic_81,0,1.0,1.0,1.0,,0,0,1,OK,19.542822,False,61368e85-0
YAHOOA2,U_aer,synthetic_82,0,1.0,1.0,1.0,,0,0,2,OK,20.009918,False,61368e85-0
YAHOOA2,U_aer,synthetic_83,0,1.0,1.0,1.0,,0,0,3,OK,16.611172,False,61368e85-0
YAHOOA2,U_aer,synthetic_84,0,1.0,1.0,1.0,,0,0,1,OK,19.818921,False,61368e85-0
YAHOOA2,U_aer,synthetic_85,0,1.0,1.0,1.0,,0,0,2,OK,19.799374,False,61368e85-0
YAHOOA2,U_aer,synthetic_86,0,1.0,1.0,1.0,,0,0,3,OK,17.694105,False,61368e85-0
YAHOOA2,U_aer,synthetic_87,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.638725,False,61368e85-0
YAHOOA2,U_aer,synthetic_88,0,1.0,1.0,1.0,,0,0,2,OK,17.946201,False,61368e85-0
YAHOOA2,U_aer,synthetic_89,0,1.0,1.0,1.0,,0,0,3,OK,20.17898,False,61368e85-0
YAHOOA2,U_aer,synthetic_8,0,1.0,1.0,1.0,,0,0,3,OK,20.401768,False,61368e85-0
YAHOOA2,U_aer,synthetic_90,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.928026,False,61368e85-0
YAHOOA2,U_aer,synthetic_91,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,16.561402,False,61368e85-0
YAHOOA2,U_aer,synthetic_92,0,1.0,1.0,1.0,,0,0,3,OK,19.691683,False,61368e85-0
YAHOOA2,U_aer,synthetic_93,0,1.0,1.0,1.0,,0,0,1,OK,14.235081,False,61368e85-0
YAHOOA2,U_aer,synthetic_94,0,1.0,1.0,1.0,,0,0,2,OK,19.706296,False,61368e85-0
YAHOOA2,U_aer,synthetic_95,0,1.0,1.0,1.0,,0,0,3,OK,19.739125,False,61368e85-0
YAHOOA2,U_aer,synthetic_96,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,18.894105,False,61368e85-0
YAHOOA2,U_aer,synthetic_97,0,1.0,1.0,1.0,,0,0,2,OK,19.891183,False,61368e85-0
YAHOOA2,U_aer,synthetic_98,0,1.0,1.0,1.0,,0,0,3,OK,19.388913,False,61368e85-0
YAHOOA2,U_aer,synthetic_99,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,19.737032,False,61368e85-0
YAHOOA2,U_aer,synthetic_9,0,1.0,1.0,1.0,,0,0,1,OK,17.806976,False,61368e85-0
MSL,U_aer,T-12,0,0.0,0.0,0.0,,0,1,0,OK,19.029352,True,61368e85-0
MSL,U_aer,T-13,0,0.6666666666666666,0.5,1.0,,0,1,1,OK,18.97066,True,61368e85-0
SMAP,U_aer,T-1,0,0.6666666666666666,0.5,1.0,,0,1,1,OK,39.268272,True,61368e85-0
SMAP,U_aer,T-2,0,0.0,0.0,0.0,,0,1,0,OK,39.336766,True,61368e85-0
SMAP,U_aer,T-3,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,38.484522,True,61368e85-0
MSL,U_aer,T-4,0,1.0,1.0,1.0,,0,0,1,OK,27.163835,True,61368e85-0
MSL,U_aer,T-5,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,18.228452,True,61368e85-0
MSL,U_aer,T-8,0,0.4444444444444445,1.0,0.2857142857142857,,5,0,2,OK,14.728046,True,61368e85-0
MSL,U_aer,T-9,0,1.0,1.0,1.0,,0,0,2,OK,11.852511,True,61368e85-0
realTraffic,U_aer,TravelTime_387,0,0.4,0.6666666666666666,0.2857142857142857,,5,1,2,OK,96.309253,False,61368e85-0
realTraffic,U_aer,TravelTime_451,0,0.4,1.0,0.25,,3,0,1,OK,40.177362,False,61368e85-0
realTweets,U_aer,Twitter_volume_AAPL,0,0.5714285714285715,0.5,0.6666666666666666,,1,2,2,OK,42.777502,False,61368e85-0
realTweets,U_aer,Twitter_volume_AMZN,0,0.75,0.75,0.75,,1,1,3,OK,47.565069,False,61368e85-0
realTweets,U_aer,Twitter_volume_CRM,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,43.107348,False,61368e85-0
realTweets,U_aer,Twitter_volume_CVS,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,39.698369,False,61368e85-0
realTweets,U_aer,Twitter_volume_FB,0,0.5714285714285715,1.0,0.4,,3,0,2,OK,41.017059,False,61368e85-0
realTweets,U_aer,Twitter_volume_GOOG,0,0.5,0.6666666666666666,0.4,,3,1,2,OK,70.984082,False,61368e85-0
realTweets,U_aer,Twitter_volume_IBM,0,0.4,0.5,0.3333333333333333,,2,1,1,OK,81.119477,False,61368e85-0
realTweets,U_aer,Twitter_volume_KO,0,0.5,0.6666666666666666,0.4,,3,1,2,OK,39.368622,False,61368e85-0
realTweets,U_aer,Twitter_volume_PFE,0,0.6666666666666666,0.5,1.0,,0,2,2,OK,78.750174,False,61368e85-0
realTweets,U_aer,Twitter_volume_UPS,0,0.0,0.0,0.0,,4,5,0,OK,79.033934,False,61368e85-0
UCR,U_aer-UCR,001-DISTORTED1sddb40,0,0.4,1.0,0.25,,3,0,1,OK,322.497636,True,4a49f2c2-c
UCR,U_aer-UCR,002-DISTORTED2sddb40,0,0.0,0.0,0.0,,2,1,0,OK,407.462213,True,4a49f2c2-c
UCR,U_aer-UCR,003-DISTORTED3sddb40,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,315.143164,True,4a49f2c2-c
UCR,U_aer-UCR,004-DISTORTEDBIDMC1,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,35.806696,True,4a49f2c2-c
UCR,U_aer-UCR,005-DISTORTEDCIMIS44AirTemperature1,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,43.030583,True,4a49f2c2-c
UCR,U_aer-UCR,006-DISTORTEDCIMIS44AirTemperature2,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,43.213258,True,4a49f2c2-c
UCR,U_aer-UCR,007-DISTORTEDCIMIS44AirTemperature3,0,1.0,1.0,1.0,,0,0,1,OK,43.325292,True,4a49f2c2-c
UCR,U_aer-UCR,008-DISTORTEDCIMIS44AirTemperature4,0,1.0,1.0,1.0,,0,0,1,OK,43.063993,True,4a49f2c2-c
UCR,U_aer-UCR,009-DISTORTEDCIMIS44AirTemperature5,0,1.0,1.0,1.0,,0,0,1,OK,42.504942,True,4a49f2c2-c
UCR,U_aer-UCR,010-DISTORTEDCIMIS44AirTemperature6,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,43.513126,True,4a49f2c2-c
UCR,U_aer-UCR,011-DISTORTEDECG1,0,0.2857142857142857,1.0,0.16666666666666666,,5,0,1,OK,105.196868,True,4a49f2c2-c
UCR,U_aer-UCR,012-DISTORTEDECG2,0,0.33333333333333337,1.0,0.2,,4,0,1,OK,138.975965,True,4a49f2c2-c
UCR,U_aer-UCR,013-DISTORTEDECG3,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,141.841375,True,4a49f2c2-c
UCR,U_aer-UCR,014-DISTORTEDECG3,0,1.0,1.0,1.0,,0,0,1,OK,92.716411,True,4a49f2c2-c
UCR,U_aer-UCR,015-DISTORTEDECG4,0,1.0,1.0,1.0,,0,0,1,OK,282.05817,True,4a49f2c2-c
UCR,U_aer-UCR,016-DISTORTEDECG4,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,78.116837,True,4a49f2c2-c
UCR,U_aer-UCR,017-DISTORTEDECG4,0,1.0,1.0,1.0,,0,0,1,OK,77.69775,True,4a49f2c2-c
UCR,U_aer-UCR,018-DISTORTEDECG4,0,0.0,0.0,0.0,,1,1,0,OK,96.043017,True,4a49f2c2-c
UCR,U_aer-UCR,019-DISTORTEDGP711MarkerLFM5z1,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,53.837736,True,4a49f2c2-c
UCR,U_aer-UCR,020-DISTORTEDGP711MarkerLFM5z2,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,54.204319,True,4a49f2c2-c
UCR,U_aer-UCR,021-DISTORTEDGP711MarkerLFM5z3,0,1.0,1.0,1.0,,0,0,1,OK,53.859585,True,4a49f2c2-c
UCR,U_aer-UCR,022-DISTORTEDGP711MarkerLFM5z4,0,1.0,1.0,1.0,,0,0,1,OK,46.917664,True,4a49f2c2-c
UCR,U_aer-UCR,023-DISTORTEDGP711MarkerLFM5z5,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,54.089932,True,4a49f2c2-c
UCR,U_aer-UCR,024-DISTORTEDInternalBleeding10,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,37.598997,True,4a49f2c2-c
UCR,U_aer-UCR,025-DISTORTEDInternalBleeding14,0,0.4,1.0,0.25,,3,0,1,OK,33.873488,True,4a49f2c2-c
UCR,U_aer-UCR,026-DISTORTEDInternalBleeding15,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,27.260336,True,4a49f2c2-c
UCR,U_aer-UCR,027-DISTORTEDInternalBleeding16,0,1.0,1.0,1.0,,0,0,1,OK,23.037589,True,4a49f2c2-c
UCR,U_aer-UCR,028-DISTORTEDInternalBleeding17,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,25.552699,True,4a49f2c2-c
UCR,U_aer-UCR,029-DISTORTEDInternalBleeding18,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,30.614935,True,4a49f2c2-c
UCR,U_aer-UCR,030-DISTORTEDInternalBleeding19,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,35.26052,True,4a49f2c2-c
UCR,U_aer-UCR,031-DISTORTEDInternalBleeding20,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,33.64137,True,4a49f2c2-c
UCR,U_aer-UCR,032-DISTORTEDInternalBleeding4,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,23.824881,True,4a49f2c2-c
UCR,U_aer-UCR,033-DISTORTEDInternalBleeding5,0,1.0,1.0,1.0,,0,0,1,OK,42.47569,True,4a49f2c2-c
UCR,U_aer-UCR,034-DISTORTEDInternalBleeding6,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,25.570286,True,4a49f2c2-c
UCR,U_aer-UCR,035-DISTORTEDInternalBleeding8,0,0.0,0.0,0.0,,1,1,0,OK,31.952631,True,4a49f2c2-c
UCR,U_aer-UCR,036-DISTORTEDInternalBleeding9,0,0.0,0.0,0.0,,0,1,0,OK,43.545931,True,4a49f2c2-c
UCR,U_aer-UCR,037-DISTORTEDLab2Cmac011215EPG1,0,1.0,1.0,1.0,,0,0,1,OK,74.718228,True,4a49f2c2-c
UCR,U_aer-UCR,038-DISTORTEDLab2Cmac011215EPG2,0,0.0,0.0,0.0,,0,1,0,OK,75.812361,True,4a49f2c2-c
UCR,U_aer-UCR,039-DISTORTEDLab2Cmac011215EPG3,0,1.0,1.0,1.0,,0,0,1,OK,72.309241,True,4a49f2c2-c
UCR,U_aer-UCR,040-DISTORTEDLab2Cmac011215EPG4,0,0.0,0.0,0.0,,1,1,0,OK,78.521908,True,4a49f2c2-c
UCR,U_aer-UCR,041-DISTORTEDLab2Cmac011215EPG5,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,89.433863,True,4a49f2c2-c
UCR,U_aer-UCR,042-DISTORTEDLab2Cmac011215EPG6,0,0.0,0.0,0.0,,1,1,0,OK,85.093448,True,4a49f2c2-c
UCR,U_aer-UCR,043-DISTORTEDMesoplodonDensirostris,0,0.0,0.0,0.0,,0,1,0,OK,101.714445,True,4a49f2c2-c
UCR,U_aer-UCR,044-DISTORTEDPowerDemand1,0,1.0,1.0,1.0,,0,0,1,OK,100.375936,True,4a49f2c2-c
UCR,U_aer-UCR,045-DISTORTEDPowerDemand2,0,0.0,0.0,0.0,,2,1,0,OK,131.913015,True,4a49f2c2-c
UCR,U_aer-UCR,046-DISTORTEDPowerDemand3,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,143.750206,True,4a49f2c2-c
UCR,U_aer-UCR,047-DISTORTEDPowerDemand4,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,158.601895,True,4a49f2c2-c
